order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments
e21a007c09bc0fffafa1ab3ca7a65a26;e3e4e76e7ffd5eb15e29a7a18c5560d2;1;1597,35;1629,33;18-07-2017 14:26;5;health_beauty;76951acb34204078c0dc377dfc4233aa;credit_card;delivered;650;40;20;30;salvador;BA;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;1
6ae8d599fd407bfba5bce00a72c32544;43e4c6f57db5fdfeaf385fef9ccc2d46;1;349,9;379,2;22-07-2017 12:59;4;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;aracaju;SE;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;10
f6af781541c4243d56cfd0e0bb073c21;332d9f65c4a4276b63f26a7ecea2efb8;1;349,9;369,92;06-07-2017 22:43;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;bom jesus do itabapoana;RJ;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;7
e1340387000e6eeb71a9a7f65013c9bf;e4d617cbd4195b7885dc29d5ea5dccfb;1;349,9;396,2;08-07-2017 21:13;5;health_beauty;6cdd53843498f92890544667809f1595;boleto;delivered;900;25;12;38;itabaiana;SE;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;1
4e36d0170c671378f49f701a810360ae;1a690c199a6496cabdbf071e3983ce68;1;370;389,43;01-07-2017 13:29;5;health_beauty;9fc063fd34fed29ccc57b7f8e8d03388;credit_card;delivered;;38;12;25;sao joao del rei;MG;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;10
efb61fe94b0b5ebe0926dcf8228e29a4;53c26135cf44344a6c00bf51771980c4;1;170,8;207,32;21-07-2017 20:13;1;health_beauty;a78b102a4520ca6cf50885443c44080b;credit_card;processing;883;18;18;16;sao francisco do humaita;MG;8bd0e3abda539b9479c4b44a691be1ec;tres de maio;RS;10
a44895d095d7e0702b6a162fa2dbeced;000161a058600d5901f007fab4c27140;1;54,9;67,41;16-07-2017 09:40;4;health_beauty;84183944dc7cddca87a5d384452c1d3c;credit_card;delivered;150;16;2;11;itapecerica;MG;2a1348e9addc1af5aaa619b1a3679d6b;belo horizonte;MG;5
bef626fc782c8b4f824510ddf2e335ac;72d3414ecbce9f4d2ddab40a0e7c8747;1;56,29;05;08-07-2017 21:58;3;health_beauty;5e544127b9716110dc0cf017218896c2;voucher;delivered;2000;28;19;21;sao borja;RS;a416b6a846a11724393025641d4edd5e;sao paulo;SP;1
bef626fc782c8b4f824510ddf2e335ac;72d3414ecbce9f4d2ddab40a0e7c8747;1;56,29;23,93;08-07-2017 21:58;3;health_beauty;5e544127b9716110dc0cf017218896c2;credit_card;delivered;2000;28;19;21;sao borja;RS;a416b6a846a11724393025641d4edd5e;sao paulo;SP;1
7e37205095a33d75e22174f95e4d0ddd;0cfaa39c9decea286fe63edb1cf51507;1;179,9;193,5;14-07-2017 15:24;4;health_beauty;17704da54fb7512da5a72cc3b227185e;credit_card;delivered;700;33;18;18;orlandia;SP;a416b6a846a11724393025641d4edd5e;sao paulo;SP;10
