order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments
7aa518be998a5e4ae20ebc594ddc96e0;732fd821e30b8a31ff30c0650239eb99;1;349,9;368,92;23-09-2017 10:49;4;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;rio de janeiro;RJ;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;8
bbb67d2853d40d080e6e1f16f5f0a1c2;d4552c5a318ffd44b6589e11cc5aff8b;1;349,9;367,11;28-09-2017 15:00;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;santo andre;SP;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;4
d974716b98a0c162cd1e80fbf0d882bf;c230346fff00a90adc3c9e76feb5ea46;1;349,9;369,92;18-09-2017 22:59;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;juiz de fora;MG;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;1
e8cc3493dceef3aa38080e02b1a35646;0189d5af848e550cb6e4e03419e13e15;1;349,9;396,2;21-09-2017 12:33;5;health_beauty;6cdd53843498f92890544667809f1595;boleto;delivered;900;25;12;38;caxias;MA;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;1
906609c210dfa5854a32765ad5d8d1cf;d635bacbdfc8027ef348079e8d2a9ddc;1;349,9;369,92;15-09-2017 16:14;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;ipatinga;MG;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;8
9c43b12ecec2272d35dcbec5a8b833e1;e3253d6b55a81d4afc3b3ccfa71d336c;1;349,9;369,6;11-09-2017 12:17;4;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;sao vicente;SP;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;10
cce9265db762ed6a292410cee5e5369b;7638f8b6a8a21e1256bfd5ceedc91a17;1;349,9;367,11;13-09-2017 11:14;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;porto alegre;RS;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;8
b93e5b2672754c089dae937a51136864;e849fcfd6396b2cf32fc9c7f38d1eed8;1;370;389,43;03-09-2017 9:56;5;health_beauty;9fc063fd34fed29ccc57b7f8e8d03388;boleto;delivered;750;38;12;25;muriae;MG;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;1
2e7ca2344bf0db90bba866fa90409cfd;7c6ad448c2b439bc21d9b7c43dcae72c;1;60,5;96,24;21-09-2017 13:21;3;health_beauty;31123805776da48ab8b0237cdc3e5636;credit_card;delivered;700;24;24;16;nova era;MG;8bd0e3abda539b9479c4b44a691be1ec;tres de maio;RS;5
eafbef87f34e01cecad90ee40d94050d;5786cf5dd9bb4d28dacf093affb81333;1;55,23;68,64;13-09-2017 14:00;4;health_beauty;8650c4bacaf0a2cd9ce38bd72004c276;credit_card;delivered;400;18;18;18;varginha;MG;8444e55c1f13cd5c179851e5ca5ebd00;congonhal;MG;1
