order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments
f78e5e459e3829bbc1bf472f4eb8eb35;3c7c40c039e3547fdb7a3797272ab922;1;349,9;1205,79;05-11-2018 10:46;3;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;83;picos;PI;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;4
f78e5e459e3829bbc1bf472f4eb8eb35;3c7c40c039e3547fdb7a3797272ab922;3;349,9;1205,79;05-11-2018 10:46;3;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;picos;PI;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;4
c0d74e15535e242afea299f2edb23394;a0b2014ff906d045328fe8c8e01bd452;1;128,9;152,73;03-11-2018 18:38;2;health_beauty;eb2d12bc991561d4ca5deff0e60854e4;credit_card;delivered;675;23;15;14;ilheus;BA;a416b6a846a11724393025641d4edd5e;sao paulo;SP;1
e83d0b32f94299783d4e8b9a1fdb6e38;9dc3bd35fb5a7f3d531398019e0344a7;1;37,5;75,4;01-11-2018 20:06;5;health_beauty;7151659c0516da0bb3d9f27312efb652;credit_card;delivered;2338;25;23;18;pimenteiras;PI;b56906f7fd1696e043f1bcce164c487b;echapora;SP;2
60ae373ba04e16ccf9b64606d483d89e;c462a88b19b420fe7aaa41178a21fbc5;1;59;77,29;03-11-2018 18:18;5;health_beauty;6d0d7c2d9a4b8b79dbc12c47c74349dd;boleto;delivered;300;18;9;12;juiz de fora;MG;709e16e2b25c7474d980076c6bfc4806;birigui;SP;1
43821d139f1c335c64656805a8394ba2;02bf3f33e6774c0aa0f9a8713f087162;1;37,9;50,69;03-11-2018 17:26;5;health_beauty;77c2aff3c37f549284828851709cedee;credit_card;delivered;208;31;7;20;potirendaba;SP;709e16e2b25c7474d980076c6bfc4806;birigui;SP;5
248c46bb0e95b62198fe84442400b7f4;c7f0d256e0f8039292b3ce5fc27ab310;1;150;168,85;08-11-2018 13:16;4;health_beauty;fac82ec645519b81e8873570d454f00e;credit_card;delivered;1150;16;20;20;rio de janeiro;RJ;e24d3429d294b2eb200b064ebb035879;sao paulo;SP;4
14d64059935405be1dc46f30f7a123ac;4d5f7e1e4e0c9b91cb3a39737b940c93;1;199,89;217,54;01-11-2018 21:19;5;health_beauty;ffc9caf33e2d1e9f44e3e06da19085f7;credit_card;delivered;2134;25;22;16;rio de janeiro;RJ;b18dc380845b24038cfc48006478f099;diadema;SP;3
ebdf9151853ce53a5b0606bcaecfa496;3693addb34dbece0338f511bf16bb99f;1;24,89;32,67;02-11-2018 16:39;5;health_beauty;6b4738836ca838a18b9d08d35bf6b2b6;boleto;delivered;600;16;2;11;francisco morato;SP;b18dc380845b24038cfc48006478f099;diadema;SP;1
7b84c60b417905af7d0237310bd48f0b;e04d99995856fdb1172314dbce6e0fc8;1;1099;1137,56;06-11-2018 23:01;5;health_beauty;277acb101c00b04ed2eabf11a7285a7c;credit_card;delivered;2275;31;16;31;tres lagoas;MS;a63bfbaa882c8f4542891b4e2246cc7f;niteroi;RJ;10
