order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments
b575b2a70c40af121dafa8731ada46c5;c292a3c039a318bd6b5ca59dde196f6b;1;349,9;374,67;10-03-2017 20:09;4;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;trindade;GO;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;8
1d5bd99b9b20b17bd85826aba9c18994;0b9a169354c3525fe15c74baee76fcbc;1;349,9;378,09;02-03-2017 12:54;5;health_beauty;6cdd53843498f92890544667809f1595;boleto;delivered;900;25;12;38;maceio;AL;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;1
00d9ac423c9ad6781c0ed04e87666691;64a495213f59f3050ccd2ed250d88dde;1;349,9;379,2;10-03-2017 11:54;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;teresina;PI;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;3
a0d990f7f9be3dd72d97e7660edaad52;07b62dc056654759aa80c3aaa630e7ab;1;349,9;363,74;23-03-2017 12:35;4;health_beauty;6cdd53843498f92890544667809f1595;boleto;delivered;900;25;12;38;realeza;PR;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;1
0cd93455c51655ebb590c07a06d584a1;72db172e77409b4cc768552a16548206;1;349,9;169,51;13-03-2017 22:55;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;mossoro;RN;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;10
0cd93455c51655ebb590c07a06d584a1;72db172e77409b4cc768552a16548206;1;349,9;17,54;13-03-2017 22:55;5;health_beauty;6cdd53843498f92890544667809f1595;voucher;delivered;900;25;12;38;mossoro;RN;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;1
0cd93455c51655ebb590c07a06d584a1;72db172e77409b4cc768552a16548206;1;349,9;191,56;13-03-2017 22:55;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;mossoro;RN;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;10
e740fe8c6dbc208393a4ae5a567070c1;6743adcde6f609c0dbc985c111ffb9b0;1;349,9;398,88;12-03-2017 11:55;5;health_beauty;6cdd53843498f92890544667809f1595;credit_card;delivered;900;25;12;38;lajedo;PE;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;3
754e0ef304d14ac589b026c5442c12bd;def035a499140a603a98c86bb4fec328;1;370;398,33;05-03-2017 9:27;1;health_beauty;9fc063fd34fed29ccc57b7f8e8d03388;credit_card;delivered;750;38;12;25;joao pessoa;PB;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;6
45fdccdd0ebed851dbf707b98ba5fef0;412f5c0b538eee4c424489926e281ed2;1;370;387,8;17-03-2017 21:48;5;health_beauty;9fc063fd34fed29ccc57b7f8e8d03388;credit_card;delivered;750;38;12;25;ribeirao preto;SP;ccc4bbb5f32a6ab2b7066a4130f114e3;curitiba;PR;4
