order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments
cda873529ca7ab71f677d5ec11a40304;76c74aaff2f3f7355f46d9818ad092b8;1;59,9;75,9;10-05-2016 16:57;1;health_beauty;79938780eb7ffb7289f59a9a283bc06b;credit_card;shipped;1300;20;20;20;rio de janeiro;RJ;ecccfa2bb93b34a3bf033cc5d1dcdc69;curitiba;PR;2
b2f92b2f7047cd8b35580d629d7b3bfb;1cbeb91a58bd89ee2df1bc32f3311209;1;59,9;20;10-05-2016 8:04;1;health_beauty;8f1e43e0e3374ed8c84df748034d6179;voucher;delivered;1000;20;20;20;sao jose dos pinhais;PR;ecccfa2bb93b34a3bf033cc5d1dcdc69;curitiba;PR;1
b2f92b2f7047cd8b35580d629d7b3bfb;1cbeb91a58bd89ee2df1bc32f3311209;1;59,9;20;10-05-2016 8:04;1;health_beauty;8f1e43e0e3374ed8c84df748034d6179;voucher;delivered;1000;20;20;20;sao jose dos pinhais;PR;ecccfa2bb93b34a3bf033cc5d1dcdc69;curitiba;PR;1
b2f92b2f7047cd8b35580d629d7b3bfb;1cbeb91a58bd89ee2df1bc32f3311209;1;59,9;31,21;10-05-2016 8:04;1;health_beauty;8f1e43e0e3374ed8c84df748034d6179;credit_card;delivered;1000;20;20;20;sao jose dos pinhais;PR;ecccfa2bb93b34a3bf033cc5d1dcdc69;curitiba;PR;1
389815397a4bcdf3dcf64b90c25b3140;3a47005be3c2748d25859444f49b0048;1;30,97;45,49;10-05-2016 20:36;5;health_beauty;2636a9812d151c718b53387171ce08be;credit_card;delivered;443;21;13;17;coronel fabriciano;MG;b17b679f4f5ce2e03ce6968c62648246;ribeirao preto;SP;4
86df4a2f1f5cd47ee3f5bf1781240d1a;b0db02848249cbe57e7e5732976ced8e;1;30,97;45,49;10-05-2016 9:19;5;health_beauty;2636a9812d151c718b53387171ce08be;credit_card;delivered;443;21;13;17;campo mourao;PR;b17b679f4f5ce2e03ce6968c62648246;ribeirao preto;SP;1
cbbb524a0e1646aa6cf7a3c0bbe517ad;dacb079d55ffb1d3955c5d923df3ebb7;1;75;95,58;10-05-2016 7:31;1;computers_accessories;bab7ff9abbcc13690a62d015f2ca8e44;boleto;delivered;250;30;7;20;recife;PE;229c3efbfb0ea2058de4ccdfbc3d784a;belo horizonte;MG;1
18dad78c0f87f4c45ef196daeaa3ffbb;e4780f4524969db38b49dd1c82e03fcc;1;43,89;58,41;10-05-2016 8:01;5;computers_accessories;0fc6914383c2bea767a9562c9d8b43a1;credit_card;delivered;338;32;6;36;londrina;PR;8c16d1f32a54d92897cc437244442e1b;blumenau;SC;1
7a36fa82d4bcff7d936c10be470b9c8e;bfebb91e718433a55143ee450423c983;1;24,99;42,77;10-05-2016 23:14;5;computers_accessories;b3b0bce74668bf355cbd94db1e4d17b9;boleto;delivered;200;36;15;21;belo horizonte;MG;8c16d1f32a54d92897cc437244442e1b;blumenau;SC;1
ac2b7c522d811acba0aa270ed3e112e4;ef21aebbb093a6db29ccc6aa0b89c347;1;294,9;315,24;10-05-2016 15:08;1;auto;4632bc49b300378ed4f1d48f424d414e;credit_card;delivered;795;30;15;26;leme;SP;ed859002ad59dbf8cf3602696a6c3000;londrina;PR;10
97d2f8fe76f2f253b8291e17b5383884;5458c93e0db88f9b885bc7dbc3bfa2a3;1;279,99;401,19;10-05-2016 11:54;1;auto;a8255c87078b4bd9bc05fe7290ca5c25;credit_card;shipped;24000;61;67;33;cuiaba;MT;a7f13822ceb966b076af67121f87b063;itaquaquecetuba;SP;10
ca3b8093576a51bea61c9782c7771f62;4ab07666a1b8ff428bda51600a94f753;1;49,99;60,95;10-05-2016 17:14;3;auto;1178e5819b87e4a8846d636e39df026b;credit_card;delivered;400;16;7;12;sao paulo;SP;bd4ff04377f974574f7f0bf9d6ce7dde;santa maria da serra;SP;6
98750f114ae6088d04ea0d3cfe3f137f;01fc05160cf790b9ed54ec795ff07688;1;10;24,52;10-05-2016 11:44;5;auto;;boleto;delivered;100;20;15;15;rio de janeiro;RJ;63b9ae557efed31d1f7687917d248a8d;sao jose do rio pardo;SP;1
3b2ca3293a7ce539ea2379d704fa37ce;06a70917afd2dcd59396e1eac836c646;1;169,9;184,87;10-05-2016 12:44;5;bed_bath_table;33e0cfd1cd80a0491da068d7a7f93ff8;credit_card;delivered;2400;30;30;30;belo horizonte;MG;dd2bdf855a9172734fbc3744021ae9b9;belo horizonte;MG;5
