order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments
262118ce178bb3e4590a3adcf6d62e6b;2a69da30b726b7f3db7f1059af5d4304;1;59,9;126,12;10-06-2016 14:59;1;health_beauty;6aeed495dcb87dd06532f70dea6ebb5a;credit_card;delivered;3100;16;33;17;rio de janeiro;RJ;b56906f7fd1696e043f1bcce164c487b;echapora;SP;5
262118ce178bb3e4590a3adcf6d62e6b;2a69da30b726b7f3db7f1059af5d4304;2;59,9;126,12;10-06-2016 14:59;1;health_beauty;6aeed495dcb87dd06532f70dea6ebb5a;credit_card;delivered;3100;16;33;17;rio de janeiro;RJ;b56906f7fd1696e043f1bcce164c487b;echapora;SP;5
d0fc18b01244d3a08b0fd12deede8201;da70cbcb5012f2055b4f2c90d28725fc;1;49,99;129,16;10-06-2016 7:08;4;health_beauty;508d48ea59be64138f0015d2cb9c75e7;boleto;delivered;5400;18;10;15;varginha;MG;011b0eaba87386a2ae96a7d32bb531d1;pompeia;SP;1
d0fc18b01244d3a08b0fd12deede8201;da70cbcb5012f2055b4f2c90d28725fc;2;49,99;129,16;10-06-2016 7:08;4;health_beauty;508d48ea59be64138f0015d2cb9c75e7;boleto;delivered;5400;18;10;15;varginha;MG;011b0eaba87386a2ae96a7d32bb531d1;pompeia;SP;1
edb2a55c055efbb898171ec9fd840ab9;193fc54759c7948c87e0795ada003c69;1;49,9;61,64;10-06-2016 16:34;1;health_beauty;e7ffaa35a5caaca3366f5cc5705b5fb2;credit_card;invoiced;1000;18;9;27;sao goncalo do sapucai;MG;c7dcd301ecfe5ab7f778ac172cf74be7;belo horizonte;MG;3
7cb5aaf8b7b7b439174c2e4efdf4c7a3;c54f3adc4e82b43d49101975a9bedb2c;1;109,99;126,25;10-06-2016 10:13;1;health_beauty;8bff0b13faf092077c3bba691c07ff16;credit_card;delivered;879;31;15;24;faxinal dos guedes;SC;59fb871bf6f4522a87ba567b42dafecf;sao paulo;SP;6
1b2d622f7ebb8e65f7de3e389f052540;0dc0162bbe9965694a426d8c6f1a56fb;1;40,9;51,93;10-06-2016 11:05;5;health_beauty;1c1baeabe25824c8c22b511643852906;credit_card;delivered;457;19;12;16;sao paulo;SP;b17b679f4f5ce2e03ce6968c62648246;ribeirao preto;SP;4
f69ae31bce06a78d626762b53067c7e0;08c95eb831d93a76079d7e24a117db29;1;156,97;173,77;10-06-2016 0:12;1;health_beauty;3cdff94d5455b793b415be775cace03c;credit_card;invoiced;250;16;16;15;porto alegre;RS;b17b679f4f5ce2e03ce6968c62648246;ribeirao preto;SP;3
35b8e54d765e6b217e2dc5ab34f6b323;1aaa5eaa9dd9bafb385aadc1930ef8e4;2;38;218,87;10-06-2016 12:23;1;computers_accessories;2c41d13dc2cf0e9c2e8db8952f0f3ff3;boleto;invoiced;1100;31;12;11;pocos de caldas;MG;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1
35b8e54d765e6b217e2dc5ab34f6b323;1aaa5eaa9dd9bafb385aadc1930ef8e4;1;38;218,87;10-06-2016 12:23;1;computers_accessories;b4763c2caeeac2424b64aa199789b81b;boleto;invoiced;1100;31;12;11;pocos de caldas;MG;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1
