order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments
95d31d53ccc53bca2c13fcd535d67526;345243f3e37e32114d9cf17eb7a11c29;1;9,471;192,55;10-07-2016 14:40;5;health_beauty;d5f4f441812a9a67cf8fa6d6019192c8;credit_card;delivered;1700;20;15;15;sao paulo;SP;b1fecf4da1fa2689bccffa0121953643;campo grande;MS;7
376cc9a8f827d17966ea7c4b182f4426;e9a5cb5d9783e1fc38e23730ff24c51d;1;59,9;71,21;10-07-2016 19:16;5;health_beauty;79938780eb7ffb7289f59a9a283bc06b;credit_card;delivered;1300;20;20;20;cianorte;PR;ecccfa2bb93b34a3bf033cc5d1dcdc69;curitiba;PR;1
063b573b88fc80e516aba87df524f809;285195a5b585842e25bd1ef9015a8413;1;69,9;87,53;10-07-2016 19:17;1;health_beauty;3d37da85f5e66558333fb5daee494736;credit_card;shipped;1400;20;20;20;itu;SP;ecccfa2bb93b34a3bf033cc5d1dcdc69;curitiba;PR;1
1dd1d53c1ea5df0ef093bf150807315f;9cf0657bb79b3c818fd37100f4526d8d;1;69,9;87,53;10-07-2016 10:44;4;health_beauty;3d37da85f5e66558333fb5daee494736;boleto;delivered;1400;20;20;20;taubate;SP;ecccfa2bb93b34a3bf033cc5d1dcdc69;curitiba;PR;1
96123b9ae5a9cdfd4efe5fe402a94675;7615536f9443d90e9971a9002fd9abf5;1;131,99;149,54;10-07-2016 16:50;1;health_beauty;8a8ffceebd3e62e6b982760275d38128;boleto;delivered;1150;24;20;16;rio de janeiro;RJ;ecccfa2bb93b34a3bf033cc5d1dcdc69;curitiba;PR;1
0efd0bc268d34da3f01f4ff25a6d4335;95446917717bb58d553d107d0f1668f6;1;39,7;64,4;10-07-2016 15:53;1;health_beauty;6dab56beb5263f0d554cae5c55809208;credit_card;shipped;175;16;10;18;fortaleza;CE;f4aba7c0bca51484c30ab7bdc34bcdd1;sao paulo;SP;3
835bf4777ad72891587719f1098e3528;dbfc2fb6a9424037815a3a887c10be61;1;30,97;41,93;10-07-2016 8:28;4;health_beauty;2636a9812d151c718b53387171ce08be;credit_card;delivered;443;21;13;17;diadema;SP;b17b679f4f5ce2e03ce6968c62648246;ribeirao preto;SP;1
7d7bf3ee337c36ce012762da5f28f53a;75435919ec1c2171f20033e15cbaf004;1;153;170,3;10-07-2016 10:46;1;computers_accessories;4d7ccacbf7d2dd3e566cf5f149fb92e8;credit_card;invoiced;817;26;13;21;belo horizonte;MG;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1
eb45ce36240dbf895bef98be0d1a85d3;80a46d4f35bf6a44fb4194ff13d945c9;1;32,5;53,3;10-07-2016 8:49;1;computers_accessories;54c31c4585d30843421c7ea07d80f84e;boleto;invoiced;200;36;9;20;cacimbinhas;AL;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1
5fe46d14177744ae2180101ce19bb414;8dcc5cd0569e6c1cfd0444e4a26419d4;1;18,9;41,18;10-07-2016 10:06;5;computers_accessories;aad225c687cc75ba1148d41f2ce414c2;credit_card;delivered;1300;46;7;12;santa cruz;RN;2f4b9d112bfa44a214bc6cef085d17c8;afonso claudio;ES;2
